No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
4079,COC(=O)C1CC(NC(C)=O)COS1=O,*C1COS(=O)C(*)C1,*C(=O)OC,*NC(C)=O,-0.01101,0.15578
4080,COCOC1OCC2(COC(Cl)OC2)CO1,*C1OCC2(CO1)COC(*)OC2,*OCOC,*Cl,-0.01101,0.17213
4081,O=C1OC(Cl)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1,*C1OC(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.01101,0.19806
4082,CC1CC(c2cccs2)C(=O)O1,*C1CC(*)C(=O)O1,*c1cccs1,*C,-0.01102,0.14055
4083,COCOC1CC(c2cccs2)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*OCOC,*c1cccs1,-0.01102,0.14704
4084,COCOC1CS(=O)(=O)OCC1c1ccccc1,*C1COS(=O)(=O)CC1*,*c1ccccc1,*OCOC,-0.01102,0.15367
4085,O=S1(=O)CC(Cl)C(c2ccccc2)CO1,*C1COS(=O)(=O)CC1*,*c1ccccc1,*Cl,-0.01102,0.15585
4086,C=CCC1OC(=O)OC1OC,*C1OC(=O)OC1*,*CC=C,*OC,-0.01102,0.16216
4087,C=CCC1CC(F)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CC=C,*F,-0.01102,0.16378
4088,C#CC1C(=O)OCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1COC(=O)C1*,*C#C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01102,0.17062
4089,N#CC#CF,*C#C*,*C#N,*F,-0.01102,0.18396
4090,O=C=NC1OCC2(CO1)COC(c1cccs1)OC2,*C1OCC2(CO1)COC(*)OC2,*N=C=O,*c1cccs1,-0.01103,0.14119
4091,C=CCC1OS(=O)CCC1NC(C)=O,*C1CCS(=O)OC1*,*NC(C)=O,*CC=C,-0.01103,0.15124
4092,CCCC1OS(=O)CCC1OC(C)=O,*C1CCS(=O)OC1*,*OC(C)=O,*CCC,-0.01103,0.15197
4093,CCCC1CCS(=O)OC1Cl,*C1CCS(=O)OC1*,*CCC,*Cl,-0.01103,0.15657
4094,COCOC1OS(=O)OC1[Si](C)(C)C,*C1OS(=O)OC1*,*OCOC,*[Si](C)(C)C,-0.01103,0.16349
4095,C=CC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C=C,-0.01103,0.16476
4096,C=CCC1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*OC(C)=O,-0.01103,0.17027
4097,O=C(CCC(=O)OCCl)OCF,*COC(=O)CCC(=O)OC*,*F,*Cl,-0.01103,0.18081
4098,CC1OC(=O)CC1c1cccs1,*C1CC(=O)OC1*,*c1cccs1,*C,-0.01104,0.14246
4099,CC1OS(=O)(=O)CCC1c1cccs1,*C1CCS(=O)(=O)OC1*,*C,*c1cccs1,-0.01104,0.14587
4100,C=CC1CC(c2ccccc2)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*c1ccccc1,*C=C,-0.01104,0.15103
4101,C=CC1C(=O)OCC1c1ccccc1,*C1COC(=O)C1*,*C=C,*c1ccccc1,-0.01104,0.15225
4102,CC1COS(=O)CC1OC(C)=O,*C1COS(=O)CC1*,*OC(C)=O,*C,-0.01104,0.15355
4103,COCOC1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)O1,*C1CCC(*)S(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OCOC,-0.01104,0.1605
4104,CCCC1COS(=O)(=O)CC1OCOC,*C1COS(=O)(=O)CC1*,*CCC,*OCOC,-0.01104,0.17713
4105,CCCC1CCS(=O)(=O)OC1OC,*C1CCS(=O)(=O)OC1*,*OC,*CCC,-0.01104,0.17763
4106,CC1CC(F)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C,*F,-0.01104,0.19229
4107,COC(=O)OC1CCC(Cl)OS1=O,*C1CCC(*)S(=O)O1,*OC(=O)OC,*Cl,-0.01105,0.15704
4108,C#CC1CC(OCOC)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*OCOC,*C#C,-0.01105,0.17322
4109,COC1OS(=O)OC1Cl,*C1OS(=O)OC1*,*OC,*Cl,-0.01105,0.17511
4110,COCOC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C(=O)OC,-0.01105,0.17759
4111,C1CC(=O)OC1F,*C1CC(=O)OC1*,*,*F,-0.01105,0.17771
4112,C[Si](C)(C)C1CCOS(=O)C1c1ccccc1,*C1CCOS(=O)C1*,*c1ccccc1,*[Si](C)(C)C,-0.01106,0.13908
4113,C=CCC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*c1cccs1,-0.01106,0.14397
4114,C=CC1CCC(c2ccccc2)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*c1ccccc1,*C=C,-0.01106,0.15073
4115,C=CCC1C(=O)OCC1OC(=O)OC,*C1COC(=O)C1*,*CC=C,*OC(=O)OC,-0.01106,0.15939
4116,C=CCC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*CC=C,-0.01106,0.16569
4117,CC(=O)OC=CC(F)(F)F,*C=C*,*OC(C)=O,*C(F)(F)F,-0.01106,0.16827
4118,C#CC1CS(=O)(=O)OCC1C,*C1COS(=O)(=O)CC1*,*C,*C#C,-0.01106,0.17265
4119,O=C=NC(=O)OCBr,*COC(*)=O,*N=C=O,*Br,-0.01106,0.17337
4120,COCOC1OS(=O)(=O)C(OC(C)=O)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*OC(C)=O,*OCOC,-0.01106,0.18581
4121,COC1OC(=O)OC1C(F)(F)F,*C1OC(=O)OC1*,*OC,*C(F)(F)F,-0.01106,0.19106
4122,COC(=O)OC1OS(=O)(=O)CCC1c1cccs1,*C1CCS(=O)(=O)OC1*,*OC(=O)OC,*c1cccs1,-0.01107,0.14488
4123,C=CCC1CCOS(=O)C1OC(C)=O,*C1CCOS(=O)C1*,*OC(C)=O,*CC=C,-0.01107,0.14918
4124,C[Si](C)(C)COC(=O)CCC(=O)OCc1ccccc1,*COC(=O)CCC(=O)OC*,*c1ccccc1,*[Si](C)(C)C,-0.01107,0.15072
4125,O=C1OCC(c2ccccc2)C1C(F)(F)F,*C1COC(=O)C1*,*C(F)(F)F,*c1ccccc1,-0.01107,0.15558
4126,CC(=O)OC1C(C(F)(F)F)CCOS1=O,*C1CCOS(=O)C1*,*OC(C)=O,*C(F)(F)F,-0.01107,0.15809
4127,C=CCC1CC(OCOC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CC=C,*OCOC,-0.01107,0.16121
4128,COC(=O)OC1OC(=O)CC1OC(C)=O,*C1CC(=O)OC1*,*OC(C)=O,*OC(=O)OC,-0.01107,0.17785
4129,CC1CCS(=O)(=O)OC1OC,*C1CCS(=O)(=O)OC1*,*OC,*C,-0.01107,0.17928
4130,CC1CC(OC)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*OC,*C,-0.01107,0.17948
4131,O=C(CCCC(=O)OCF)OCF,*COC(=O)CCCC(=O)OC*,*F,*F,-0.01107,0.18011
4132,N#CCCCl,*CC*,*C#N,*Cl,-0.01107,0.18657
4133,COC(=O)C1COC(=O)C1c1cccs1,*C1COC(=O)C1*,*c1cccs1,*C(=O)OC,-0.01108,0.14487
4134,CCCC1CCS(=O)OC1NC(C)=O,*C1CCS(=O)OC1*,*CCC,*NC(C)=O,-0.01108,0.15167
4135,C#CC1CCC(N=C=O)OS1=O,*C1CCC(*)S(=O)O1,*C#C,*N=C=O,-0.01108,0.15669
4136,C=CCC1C(=O)OCC1F,*C1COC(=O)C1*,*CC=C,*F,-0.01108,0.16532
4137,COCOC1CC(OC(=O)OC)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*OC(=O)OC,*OCOC,-0.01108,0.17998
4138,CCCC1CC(OC(=O)OC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CCC,*OC(=O)OC,-0.01108,0.18504
4139,C=CCC=CNC(C)=O,*C=C*,*CC=C,*NC(C)=O,-0.01109,0.13507
4140,C1COC(=O)C1c1ccccc1,*C1COC(=O)C1*,*c1ccccc1,*,-0.01109,0.14814
4141,O=C=NCOC(=O)CCCC(=O)OCc1cccs1,*COC(=O)CCCC(=O)OC*,*N=C=O,*c1cccs1,-0.01109,0.14878
4142,O=S1OC(c2ccccc2)CCC1C(F)(F)F,*C1CCC(*)S(=O)O1,*C(F)(F)F,*c1ccccc1,-0.01109,0.15117
4143,CC(=O)NC1C(=O)OCC1[Si](C)(C)C,*C1COC(=O)C1*,*NC(C)=O,*[Si](C)(C)C,-0.01109,0.16225
4144,C=CC1CCC(C)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C,*C=C,-0.01109,0.16349
4145,C[Si](C)(C)COC(=O)N=C=O,*COC(*)=O,*N=C=O,*[Si](C)(C)C,-0.01109,0.16714
4146,COCOC1OS(=O)OC1OCOC,*C1OS(=O)OC1*,*OCOC,*OCOC,-0.01109,0.16979
4147,C#CC1CCOS(=O)(=O)C1C(=O)OC,*C1CCOS(=O)(=O)C1*,*C#C,*C(=O)OC,-0.01109,0.17149
4148,COCOC1OC(=O)CC1F,*C1CC(=O)OC1*,*F,*OCOC,-0.01109,0.17606
4149,CC(=O)NC1CCC(c2cccs2)S(=O)O1,*C1CCC(*)S(=O)O1,*c1cccs1,*NC(C)=O,-0.0111,0.14281
4150,COC1CCS(=O)OC1OC(C)=O,*C1CCS(=O)OC1*,*OC,*OC(C)=O,-0.0111,0.1544
4151,C=CC1CCOS(=O)(=O)C1C(=O)OC,*C1CCOS(=O)(=O)C1*,*C=C,*C(=O)OC,-0.0111,0.16555
4152,CC1CCC(OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C,*OC,-0.0111,0.16569
4153,C=CC1OS(=O)(=O)C(CC=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C=C,-0.0111,0.16897
4154,COC(=O)OC1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*OC(=O)OC,-0.0111,0.18197
4155,COC(=O)C1C(F)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*F,*C(=O)OC,-0.0111,0.18609
4156,C#CC1C([Si](C)(C)C)CCOS1=O,*C1CCOS(=O)C1*,*C#C,*[Si](C)(C)C,-0.01111,0.14456
4157,C=CC1OS(=O)CCC1[Si](C)(C)C,*C1CCS(=O)OC1*,*[Si](C)(C)C,*C=C,-0.01111,0.1463
4158,C#CC1COS(=O)C([Si](C)(C)C)C1,*C1COS(=O)C(*)C1,*[Si](C)(C)C,*C#C,-0.01111,0.14824
4159,C=CC1CC(c2ccccc2)OC1=O,*C1CC(*)C(=O)O1,*C=C,*c1ccccc1,-0.01111,0.15125
4160,C=CCC1CCC(Br)OS1=O,*C1CCC(*)S(=O)O1,*CC=C,*Br,-0.01111,0.15544
4161,CCCC1OS(=O)CCC1N=C=O,*C1CCS(=O)OC1*,*N=C=O,*CCC,-0.01111,0.15579
4162,COC(=O)OC1COS(=O)CC1Br,*C1COS(=O)CC1*,*Br,*OC(=O)OC,-0.01111,0.15763
4163,COC(=O)C1C(N=C=O)CCOS1=O,*C1CCOS(=O)C1*,*C(=O)OC,*N=C=O,-0.01111,0.1584
4164,C=CCC1C(=O)OC(=O)C1OCOC,*C1C(=O)OC(=O)C1*,*CC=C,*OCOC,-0.01111,0.16361
4165,C#CC1CS(=O)(=O)OCC1C=C,*C1COS(=O)(=O)CC1*,*C=C,*C#C,-0.01111,0.16511
4166,CCCC1CC(OCOC)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*CCC,*OCOC,-0.01111,0.17688
4167,COC(=O)OC1COS(=O)(=O)CC1F,*C1COS(=O)(=O)CC1*,*OC(=O)OC,*F,-0.01111,0.19151
4168,CCCC1COS(=O)C(OCOC)C1,*C1COS(=O)C(*)C1,*OCOC,*CCC,-0.01112,0.14386
4169,C1C(OCOC)CCOS1=O,*C1CCOS(=O)C1*,*,*OCOC,-0.01112,0.14682
4170,C=CCC1C(Br)CCOS1=O,*C1CCOS(=O)C1*,*CC=C,*Br,-0.01112,0.15039
4171,CCCC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CCC,*c1ccccc1,-0.01112,0.15097
4172,CC(=O)OC1CC(Cl)COS1=O,*C1COS(=O)C(*)C1,*OC(C)=O,*Cl,-0.01112,0.1549
4173,COC(=O)OC1CC(C(F)(F)F)COS1=O,*C1COS(=O)C(*)C1,*OC(=O)OC,*C(F)(F)F,-0.01112,0.15798
4174,COC(=O)OC1OS(=O)CCC1N=C=O,*C1CCS(=O)OC1*,*N=C=O,*OC(=O)OC,-0.01112,0.16055
4175,C#CC1CC(CC=C)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*CC=C,*C#C,-0.01112,0.16159
4176,CC(=O)OC1OS(=O)CCC1C#N,*C1CCS(=O)OC1*,*C#N,*OC(C)=O,-0.01112,0.16297
4177,C1C(=O)OCC1OCOC,*C1COC(=O)C1*,*,*OCOC,-0.01112,0.16966
4178,C#CC1CC(OC(C)=O)C(=O)O1,*C1CC(*)C(=O)O1,*OC(C)=O,*C#C,-0.01112,0.1708
4179,C#CCOC(=O)OCC#N,*COC(=O)OC*,*C#N,*C#C,-0.01112,0.17266
4180,COC1CCC(Br)OS1=O,*C1CCC(*)S(=O)O1,*OC,*Br,-0.01113,0.14993
4181,O=S1OCC(Br)CC1F,*C1COS(=O)C(*)C1,*F,*Br,-0.01113,0.16157
4182,C#CC1CC(CCC)OC1=O,*C1CC(*)C(=O)O1,*C#C,*CCC,-0.01113,0.16195
4183,CC1CCOS(=O)(=O)C1OC,*C1CCOS(=O)(=O)C1*,*C,*OC,-0.01113,0.16551
4184,CC1OC(=O)CC1OC(C)=O,*C1CC(=O)OC1*,*OC(C)=O,*C,-0.01113,0.17174
4185,CC(=O)OC(=O)OCN=C=O,*COC(*)=O,*OC(C)=O,*N=C=O,-0.01113,0.17734
4186,CCCCOC(=O)CCC(=O)OCC#N,*COC(=O)CCC(=O)OC*,*C#N,*CCC,-0.01113,0.17759
4187,O=C1OCC(F)C1C(F)(F)F,*C1COC(=O)C1*,*C(F)(F)F,*F,-0.01113,0.18549
4188,O=C=NC1CCC(c2cccs2)OS1=O,*C1CCC(*)S(=O)O1,*N=C=O,*c1cccs1,-0.01114,0.14311
4189,COCOC1CCOS(=O)(=O)C1c1cccs1,*C1CCOS(=O)(=O)C1*,*OCOC,*c1cccs1,-0.01114,0.14485
4190,COC(C)C=CC(=O)OC,*C(*)C,*OC,*C=CC(=O)OC,-0.01114,0.15797
4191,CC(=O)NC1OS(=O)OC1[Si](C)(C)C,*C1OS(=O)OC1*,*[Si](C)(C)C,*NC(C)=O,-0.01114,0.16316
4192,COC(=O)OC1CC(Br)OC1=O,*C1CC(*)C(=O)O1,*OC(=O)OC,*Br,-0.01114,0.174
4193,CC1CC(F)OC1=O,*C1CC(*)C(=O)O1,*C,*F,-0.01114,0.17544
4194,C=CC1OC(=O)OC1Cl,*C1OC(=O)OC1*,*C=C,*Cl,-0.01114,0.17776
4195,CCCC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CCC,*C(=O)OC,-0.01114,0.17822
4196,C[Si](C)(C)C1CS(=O)OCC1c1ccccc1,*C1COS(=O)CC1*,*[Si](C)(C)C,*c1ccccc1,-0.01115,0.14353
4197,C=CCCOC(=O)CCCC(=O)OCC#N,*COC(=O)CCCC(=O)OC*,*CC=C,*C#N,-0.01115,0.15422
4198,CC(=O)NC1CC(OC(C)=O)COS1=O,*C1COS(=O)C(*)C1,*NC(C)=O,*OC(C)=O,-0.01115,0.15954
4199,C[Si](C)(C)C1C(=O)OCC1Cl,*C1COC(=O)C1*,*[Si](C)(C)C,*Cl,-0.01115,0.16981
4200,CCCC1OS(=O)(=O)C([Si](C)(C)C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*[Si](C)(C)C,*CCC,-0.01115,0.18433
4201,CC1COS(=O)C(OCOC)C1,*C1COS(=O)C(*)C1,*OCOC,*C,-0.01116,0.14432
4202,C=CCC1COS(=O)C([Si](C)(C)C)C1,*C1COS(=O)C(*)C1,*[Si](C)(C)C,*CC=C,-0.01116,0.14626
4203,COC1CCOS(=O)C1OC(C)=O,*C1CCOS(=O)C1*,*OC(C)=O,*OC,-0.01116,0.14754
4204,COCOC1CCC(N=C=O)OS1=O,*C1CCC(*)S(=O)O1,*OCOC,*N=C=O,-0.01116,0.15101
4205,O=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCc1ccccc1,*COC(*)=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*c1ccccc1,-0.01116,0.1565
4206,COC(=O)OC1COS(=O)C(Br)C1,*C1COS(=O)C(*)C1,*Br,*OC(=O)OC,-0.01116,0.15808
4207,C#CC1CCC(CC=C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#C,*CC=C,-0.01116,0.165
4208,COCOC1C(=O)OCC1OC(C)=O,*C1COC(=O)C1*,*OCOC,*OC(C)=O,-0.01116,0.16554
4209,CCCC1COS(=O)(=O)C(OC(=O)OC)C1,*C1COS(=O)(=O)C(*)C1,*CCC,*OC(=O)OC,-0.01116,0.17568
4210,O=S1(=O)OCCC(c2cccs2)C1c1cccs1,*C1CCOS(=O)(=O)C1*,*c1cccs1,*c1cccs1,-0.01117,0.14315
4211,C=CC1CCC([Si](C)(C)C)S(=O)O1,*C1CCC(*)S(=O)O1,*[Si](C)(C)C,*C=C,-0.01117,0.1456
4212,C=CCC1OS(=O)CCC1OC,*C1CCS(=O)OC1*,*OC,*CC=C,-0.01117,0.14993
4213,COCOC1CCOS(=O)C1N=C=O,*C1CCOS(=O)C1*,*N=C=O,*OCOC,-0.01117,0.15256
4214,COC(=O)C1OCC2(COC(N=C=O)OC2)CO1,*C1OCC2(CO1)COC(*)OC2,*C(=O)OC,*N=C=O,-0.01117,0.16652
4215,N#CC1OCC2(CO1)COC(c1cccs1)OC2,*C1OCC2(CO1)COC(*)OC2,*C#N,*c1cccs1,-0.01118,0.14218
4216,COC1CC(c2ccccc2)COS1=O,*C1COS(=O)C(*)C1,*OC,*c1ccccc1,-0.01118,0.14257
4217,COCOC1CC(c2ccccc2)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*c1ccccc1,*OCOC,-0.01118,0.15186
4218,C=CCC1CCC(C(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C(=O)OC,*CC=C,-0.01118,0.15208
4219,C=CCCOC(=O)CCCC(=O)OCNC(C)=O,*COC(=O)CCCC(=O)OC*,*CC=C,*NC(C)=O,-0.01118,0.15216
4220,O=S1(=O)OCCC(Cl)C1c1ccccc1,*C1CCOS(=O)(=O)C1*,*Cl,*c1ccccc1,-0.01118,0.15344
4221,COCOC1CCS(=O)OC1Cl,*C1CCS(=O)OC1*,*OCOC,*Cl,-0.01118,0.15716
4222,O=S1CCC(F)C(F)O1,*C1CCS(=O)OC1*,*F,*F,-0.01118,0.16172
4223,CC1C(=O)OCC1Br,*C1COC(=O)C1*,*C,*Br,-0.01118,0.16896
4224,CC1CC(=O)OC1OC(=O)OC,*C1CC(=O)OC1*,*C,*OC(=O)OC,-0.01118,0.17454
4225,CC1OC(=O)OC1OC,*C1OC(=O)OC1*,*C,*OC,-0.01118,0.18152
4226,CC1COS(=O)(=O)CC1Cl,*C1COS(=O)(=O)CC1*,*C,*Cl,-0.01118,0.1835
4227,COC(=O)COC(=O)Cl,*COC(*)=O,*Cl,*C(=O)OC,-0.01118,0.1852
4228,COC1OS(=O)(=O)CCC1c1cccs1,*C1CCS(=O)(=O)OC1*,*OC,*c1cccs1,-0.01119,0.1423
4229,O=S1CCC(c2cccs2)C(C(F)(F)F)O1,*C1CCS(=O)OC1*,*c1cccs1,*C(F)(F)F,-0.01119,0.14324
4230,CCCC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CCC,*c1cccs1,-0.01119,0.14356
4231,C=CCCOC(=O)CCC(=O)OCN=C=O,*COC(=O)CCC(=O)OC*,*CC=C,*N=C=O,-0.01119,0.15275
4232,C=CC1C(C#N)CCOS1=O,*C1CCOS(=O)C1*,*C=C,*C#N,-0.01119,0.15579
4233,CCCC1COS(=O)C(C(F)(F)F)C1,*C1COS(=O)C(*)C1,*C(F)(F)F,*CCC,-0.01119,0.15924
4234,COC1COS(=O)CC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1COS(=O)CC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC,-0.01119,0.16034
4235,C=CCC1COS(=O)(=O)CC1OC(=O)OC,*C1COS(=O)(=O)CC1*,*CC=C,*OC(=O)OC,-0.01119,0.16307
4236,C[Si](C)(C)CCCl,*CC*,*Cl,*[Si](C)(C)C,-0.01119,0.1639
4237,C[Si](C)(C)C1OS(=O)OC1C(F)(F)F,*C1OS(=O)OC1*,*C(F)(F)F,*[Si](C)(C)C,-0.01119,0.17104
4238,CCOC(=O)CCCC(=O)OCC#N,*COC(=O)CCCC(=O)OC*,*C,*C#N,-0.01119,0.17693
4239,O=C(CCC(=O)OCC(F)(F)F)OCCl,*COC(=O)CCC(=O)OC*,*Cl,*C(F)(F)F,-0.01119,0.18141
4240,COC(=O)OC1C(Cl)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*Cl,*OC(=O)OC,-0.01119,0.18183
4241,C=C(NC(C)=O)OCOC,*C(*)=C,*OCOC,*NC(C)=O,-0.0112,0.136
4242,CC(=O)NC1CC(c2cccs2)C(=O)O1,*C1CC(*)C(=O)O1,*c1cccs1,*NC(C)=O,-0.0112,0.14175
4243,C=CC1CS(=O)OCC1OC(C)=O,*C1COS(=O)CC1*,*C=C,*OC(C)=O,-0.0112,0.15231
4244,CC1CS(=O)OCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1COS(=O)CC1*,*C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.0112,0.15853
4245,CC(=O)NC1CS(=O)OCC1C(F)(F)F,*C1COS(=O)CC1*,*NC(C)=O,*C(F)(F)F,-0.0112,0.16208
4246,O=S1OC(F)CCC1Cl,*C1CCC(*)S(=O)O1,*Cl,*F,-0.0112,0.16218
4247,C#CC1CC(C=C)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C#C,*C=C,-0.0112,0.16704
4248,O=C(CCCC(=O)OCCl)OCF,*COC(=O)CCCC(=O)OC*,*F,*Cl,-0.0112,0.17622
4249,CC(=O)NC1CCC(c2ccccc2)S(=O)O1,*C1CCC(*)S(=O)O1,*c1ccccc1,*NC(C)=O,-0.01121,0.14786
4250,CC1CCS(=O)OC1NC(C)=O,*C1CCS(=O)OC1*,*C,*NC(C)=O,-0.01121,0.15209
4251,COC1C(OC(=O)OC)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*OC(=O)OC,*OC,-0.01121,0.1679
4252,CC(=O)NC1CC(c2ccccc2)C(=O)O1,*C1CC(*)C(=O)O1,*c1ccccc1,*NC(C)=O,-0.01122,0.14877
4253,CC(=O)OC1CC(Br)COS1=O,*C1COS(=O)C(*)C1,*OC(C)=O,*Br,-0.01122,0.15495
4254,C#CC1CC(CC=C)OC1=O,*C1CC(*)C(=O)O1,*C#C,*CC=C,-0.01122,0.15945
4255,C=CC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C=C,*C(=O)OC,-0.01122,0.16295
4256,C=CC1C(Cl)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*Cl,*C=C,-0.01122,0.16682
4257,COCOCOC(=O)NC(C)=O,*COC(*)=O,*NC(C)=O,*OCOC,-0.01122,0.16717
4258,O=C=NC(=O)OCC(F)(F)F,*COC(*)=O,*N=C=O,*C(F)(F)F,-0.01122,0.19412
4259,COC(=O)OC1CC(c2ccccc2)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*c1ccccc1,*OC(=O)OC,-0.01123,0.15251
4260,CC(=O)OC1C(=O)OCC1c1ccccc1,*C1COC(=O)C1*,*OC(C)=O,*c1ccccc1,-0.01123,0.1532
4261,C=CCCOC(=O)OCC#N,*COC(=O)OC*,*CC=C,*C#N,-0.01123,0.1607
4262,C=CC1CS(=O)(=O)OCC1C,*C1COS(=O)(=O)CC1*,*C,*C=C,-0.01123,0.16661
4263,C=CC1COC(=O)C1F,*C1COC(=O)C1*,*F,*C=C,-0.01123,0.16766
4264,COCOC(=O)CCCC(=O)OCCl,*COC(=O)CCCC(=O)OC*,*OC,*Cl,-0.01123,0.16828
4265,COCOC(=O)CCCC(=O)OCC#N,*COC(=O)CCCC(=O)OC*,*OC,*C#N,-0.01123,0.17051
4266,COC1CS(=O)(=O)OCC1C(=O)OC,*C1COS(=O)(=O)CC1*,*C(=O)OC,*OC,-0.01123,0.17187
4267,O=C(OCBr)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Br,-0.01123,0.17331
4268,COC(=O)OC1CC(=O)OC1F,*C1CC(=O)OC1*,*OC(=O)OC,*F,-0.01123,0.18087
4269,COC(=O)OC1CC(c2cccs2)C(=O)O1,*C1CC(*)C(=O)O1,*c1cccs1,*OC(=O)OC,-0.01124,0.14285
4270,COC(=O)OC1C(c2cccs2)CCOS1(=O)=O,*C1CCOS(=O)(=O)C1*,*c1cccs1,*OC(=O)OC,-0.01124,0.14646
4271,COC1CS(=O)OCC1N=C=O,*C1COS(=O)CC1*,*OC,*N=C=O,-0.01124,0.1569
4272,C=CCC1OC(=O)CC1OC,*C1CC(=O)OC1*,*OC,*CC=C,-0.01124,0.1618
4273,C#CCOC(=O)CCC(=O)OCN=C=O,*COC(=O)CCC(=O)OC*,*N=C=O,*C#C,-0.01124,0.16893
4274,CC1CC(Cl)C(=O)O1,*C1CC(*)C(=O)O1,*Cl,*C,-0.01124,0.17108
4275,C1CC(=O)OC1OC(=O)OC,*C1CC(=O)OC1*,*,*OC(=O)OC,-0.01124,0.17568
4276,COCOC1COS(=O)(=O)CC1OC(=O)OC,*C1COS(=O)(=O)CC1*,*OCOC,*OC(=O)OC,-0.01124,0.17711
4277,COC1OC(=O)C(OC(C)=O)OC1=O,*C1OC(=O)C(*)OC1=O,*OC(C)=O,*OC,-0.01124,0.18069
4278,O=S1(=O)OCCC(F)C1c1cccs1,*C1CCOS(=O)(=O)C1*,*F,*c1cccs1,-0.01125,0.1459
4279,COC(C#N)(c1cccs1)OC,*C(*)(OC)OC,*C#N,*c1cccs1,-0.01125,0.14819
4280,CC(=O)OC1CS(=O)OCC1c1ccccc1,*C1COS(=O)CC1*,*OC(C)=O,*c1ccccc1,-0.01125,0.14977
