No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
7706,CC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C,*[Si](C)(C)C,-0.01401 ,0.16868 
7707,CC1CCC(CCC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C,*CCC,-0.01199 ,0.17513 
7708,CC1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C,*NC(C)=O,-0.01300 ,0.16741 
7709,C#CC1CCC(C)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C,*C#C,-0.01255 ,0.16840 
7710,CC1CCC(C=CC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C,*C=CC(=O)OC,-0.03443 ,0.15870 
7711,C=CC1CCC(CC=C)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C=C,-0.01059 ,0.15999 
7712,C=CCC1CCC(C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C,-0.01172 ,0.15929 
7713,C=CCC1CCC(CC=C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*CC=C,-0.01021 ,0.16000 
7714,C=CCC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*OC(C)=O,-0.01357 ,0.15962 
7715,C=CCC1CCC(OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*OC,-0.01047 ,0.16057 
7716,C=CCC1CCC(OCOC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*OCOC,-0.00822 ,0.16136 
7717,C=CCC1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*OC(=O)OC,-0.01128 ,0.15948 
7718,C=CCC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C(=O)OC,-0.01089 ,0.16081 
7719,C=CCC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C#N,-0.01878 ,0.16195 
7720,C=CCC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*N=C=O,-0.01548 ,0.15948 
7721,C=CCC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*F,-0.01447 ,0.16171 
7722,C=CCC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*Cl,-0.01474 ,0.16134 
7723,C=CCC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*Br,-0.01653 ,0.16027 
7724,C=CCC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*c1ccccc1,-0.01097 ,0.15140 
7725,C=CCC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*c1cccs1,-0.01106 ,0.14397 
7726,C=CCC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C(F)(F)F,-0.01527 ,0.16201 
7727,C=CCC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*[Si](C)(C)C,-0.01376 ,0.15690 
7728,C=CCC1CCC(CCC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*CCC,-0.01153 ,0.15898 
7729,C=CCC1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*NC(C)=O,-0.01317 ,0.16069 
7730,C#CC1CCC(CC=C)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C#C,-0.01192 ,0.16084 
7731,C=CCC1CCC(C=CC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*CC=C,*C=CC(=O)OC,-0.03536 ,0.14527 
7732,C=CC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C=C,-0.01192 ,0.16666 
7733,CC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C,-0.01343 ,0.18049 
7734,C=CCC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*CC=C,-0.01144 ,0.16526 
7735,CC(=O)OC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*OC(C)=O,-0.01415 ,0.17863 
7736,COC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*OC,-0.01221 ,0.16976 
7737,COCOC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*OCOC,-0.00891 ,0.17002 
7738,COC(=O)OC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*OC(=O)OC,-0.01088 ,0.18083 
7739,COC(=O)C1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C(=O)OC,-0.01255 ,0.18207 
7740,CC(=O)OC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C#N,-0.02021 ,0.18427 
7741,CC(=O)OC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*N=C=O,-0.01603 ,0.17479 
7742,CC(=O)OC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*F,-0.01300 ,0.18398 
7743,CC(=O)OC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*Cl,-0.01574 ,0.18225 
7744,CC(=O)OC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*Br,-0.01815 ,0.17328 
7745,CC(=O)OC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*c1ccccc1,-0.01215 ,0.15316 
7746,CC(=O)OC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*c1cccs1,-0.01187 ,0.14593 
7747,CC(=O)OC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C(F)(F)F,-0.01615 ,0.18453 
7748,CC(=O)OC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*[Si](C)(C)C,-0.01505 ,0.17294 
7749,CCCC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*CCC,-0.01321 ,0.17931 
7750,CC(=O)NC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*NC(C)=O,-0.01420 ,0.16946 
7751,C#CC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C#C,-0.01292 ,0.17200 
7752,COC(=O)C=CC1CCC(OC(C)=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*C=CC(=O)OC,-0.03922 ,0.15935 
7753,C=CC1CCC(OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC,*C=C,-0.00884 ,0.16600 
7754,CC1CCC(OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC,*C,-0.01078 ,0.17871 
7755,C=CCC1CCC(OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC,*CC=C,-0.00862 ,0.16528 
7756,COC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*OC(C)=O,-0.01144 ,0.17724 
7757,COC1CCC(OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*OC,-0.00851 ,0.16883 
7758,COC1CCC(OCOC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*OCOC,-0.00525 ,0.16962 
7759,COC1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*OC(=O)OC,-0.00967 ,0.17863 
7760,COC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*C(=O)OC,-0.00949 ,0.18168 
7761,COC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*C#N,-0.01705 ,0.18482 
7762,COC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*N=C=O,-0.01471 ,0.17309 
7763,COC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*F,-0.01213 ,0.18335 
7764,COC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*Cl,-0.01246 ,0.18095 
7765,COC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*Br,-0.01506 ,0.17255 
7766,COC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*c1ccccc1,-0.00971 ,0.15284 
7767,COC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*c1cccs1,-0.00944 ,0.14559 
7768,COC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*C(F)(F)F,-0.01286 ,0.18506 
7769,COC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*[Si](C)(C)C,-0.01345 ,0.17218 
7770,CCCC1CCC(OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC,*CCC,-0.01071 ,0.17712 
7771,COC1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*NC(C)=O,-0.01021 ,0.16922 
7772,C#CC1CCC(OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC,*C#C,-0.00989 ,0.17120 
7773,COC1CCC(C=CC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC,*C=CC(=O)OC,-0.03500 ,0.15705 
7774,C=CC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C=C,-0.01103 ,0.16476 
7775,CC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C,-0.01234 ,0.17551 
7776,C=CCC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*CC=C,-0.01050 ,0.16430 
7777,COCOC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*OC(C)=O,-0.01336 ,0.17532 
7778,COC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*OC,-0.01061 ,0.16759 
7779,COCOC1CCC(OCOC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*OCOC,-0.00838 ,0.16789 
7780,COCOC1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*OC(=O)OC,-0.01163 ,0.17625 
7781,COCOC1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C(=O)OC,-0.01105 ,0.17759 
7782,COCOC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C#N,-0.01893 ,0.17871 
7783,COCOC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*N=C=O,-0.01583 ,0.17212 
7784,COCOC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*F,-0.01427 ,0.17752 
7785,COCOC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*Cl,-0.01490 ,0.17776 
7786,COCOC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*Br,-0.01670 ,0.17148 
7787,COCOC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*c1ccccc1,-0.01142 ,0.15185 
7788,COCOC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*c1cccs1,-0.01156 ,0.14438 
7789,COCOC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C(F)(F)F,-0.01538 ,0.17886 
7790,COCOC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*[Si](C)(C)C,-0.01430 ,0.17074 
7791,CCCC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*CCC,-0.01219 ,0.17498 
7792,COCOC1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*NC(C)=O,-0.01162 ,0.16854 
7793,C#CC1CCC(OCOC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C#C,-0.01217 ,0.16983 
7794,COCOC1CCC(C=CC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OCOC,*C=CC(=O)OC,-0.03353 ,0.15888 
7795,C=CC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C=C,-0.01154 ,0.16714 
7796,CC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C,-0.01333 ,0.18276 
7797,C=CCC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*CC=C,-0.01106 ,0.16569 
7798,COC(=O)OC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*OC(C)=O,-0.01355 ,0.17987 
7799,COC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*OC,-0.01157 ,0.17054 
7800,COCOC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*OCOC,-0.00822 ,0.17064 
7801,COC(=O)OC1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*OC(=O)OC,-0.01110 ,0.18197 
7802,COC(=O)C1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C(=O)OC,-0.01192 ,0.18470 
7803,COC(=O)OC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C#N,-0.01947 ,0.18962 
7804,COC(=O)OC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*N=C=O,-0.01631 ,0.17504 
7805,COC(=O)OC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*F,-0.01356 ,0.18791 
7806,COC(=O)OC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*Cl,-0.01505 ,0.18330 
7807,COC(=O)OC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*Br,-0.01787 ,0.17373 
7808,COC(=O)OC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*c1ccccc1,-0.01179 ,0.15356 
7809,COC(=O)OC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*c1cccs1,-0.01177 ,0.14620 
7810,COC(=O)OC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C(F)(F)F,-0.01535 ,0.19131 
7811,COC(=O)OC1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*[Si](C)(C)C,-0.01518 ,0.17376 
7812,CCCC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*CCC,-0.01313 ,0.18106 
7813,COC(=O)OC1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*NC(C)=O,-0.01239 ,0.17041 
7814,C#CC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C#C,-0.01241 ,0.17260 
7815,COC(=O)C=CC1CCC(OC(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*OC(=O)OC,*C=CC(=O)OC,-0.03953 ,0.15945 
7816,C=CC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C=C,-0.01270 ,0.16470 
7817,CC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C,-0.01359 ,0.17441 
7818,C=CCC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*CC=C,-0.01203 ,0.16359 
7819,COC(=O)C1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*OC(C)=O,-0.01450 ,0.17549 
7820,COC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*OC,-0.00964 ,0.16757 
7821,COCOC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*OCOC,-0.01154 ,0.17055 
7822,COC(=O)C1CCC(OC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*OC(=O)OC,-0.01069 ,0.17749 
7823,COC(=O)C1CCC(C(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C(=O)OC,-0.01335 ,0.17604 
7824,COC(=O)C1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C#N,-0.02216 ,0.17825 
7825,COC(=O)C1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*N=C=O,-0.01568 ,0.17291 
7826,COC(=O)C1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*F,-0.01261 ,0.17925 
7827,COC(=O)C1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*Cl,-0.01748 ,0.17701 
7828,COC(=O)C1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*Br,-0.01897 ,0.17123 
7829,COC(=O)C1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*c1ccccc1,-0.01274 ,0.15163 
7830,COC(=O)C1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*c1cccs1,-0.01256 ,0.14438 
7831,COC(=O)C1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C(F)(F)F,-0.01818 ,0.17820 
7832,COC(=O)C1CCC([Si](C)(C)C)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*[Si](C)(C)C,-0.01429 ,0.17099 
7833,CCCC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*CCC,-0.01334 ,0.17411 
7834,COC(=O)C1CCC(NC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*NC(C)=O,-0.01532 ,0.16773 
7835,C#CC1CCC(C(=O)OC)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C#C,-0.01416 ,0.16976 
7836,COC(=O)C1CCC(C=CC(=O)OC)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C(=O)OC,*C=CC(=O)OC,-0.03685 ,0.15893 
7837,C=CC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*C=C,-0.01846 ,0.16828 
7838,CC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*C,-0.02057 ,0.18495 
7839,C=CCC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*CC=C,-0.01740 ,0.16631 
7840,CC(=O)OC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*OC(C)=O,-0.02070 ,0.18096 
7841,COC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*OC,-0.01839 ,0.17057 
7842,COCOC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*OCOC,-0.01893 ,0.17443 
7843,COC(=O)OC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*OC(=O)OC,-0.01886 ,0.18273 
7844,COC(=O)C1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*C(=O)OC,-0.01885 ,0.18619 
7845,N#CC1CCC(C#N)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*C#N,-0.02804 ,0.19133 
7846,N#CC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*N=C=O,-0.02515 ,0.17508 
7847,N#CC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*F,-0.02279 ,0.18932 
7848,N#CC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*Cl,-0.02316 ,0.18459 
7849,N#CC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*Br,-0.02754 ,0.17383 
7850,N#CC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*c1ccccc1,-0.01861 ,0.15401 
7851,N#CC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*c1cccs1,-0.01938 ,0.14632 
7852,N#CC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C#N,*C(F)(F)F,-0.02325 ,0.19494 
7853,C[Si](C)(C)C1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*[Si](C)(C)C,-0.02164 ,0.17504 
7854,CCCC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*CCC,-0.02003 ,0.18256 
7855,CC(=O)NC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*NC(C)=O,-0.01827 ,0.17192 
7856,C#CC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*C#C,-0.01984 ,0.17368 
7857,COC(=O)C=CC1CCC(C#N)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*C#N,*C=CC(=O)OC,-0.04738 ,0.15994 
7858,C=CC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C=C,-0.01538 ,0.16700 
7859,CC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C,-0.01724 ,0.17254 
7860,C=CCC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*CC=C,-0.01458 ,0.16565 
7861,CC(=O)OC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*OC(C)=O,-0.01765 ,0.17364 
7862,COC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*OC,-0.01546 ,0.16987 
7863,COCOC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*OCOC,-0.01162 ,0.17029 
7864,COC(=O)OC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*OC(=O)OC,-0.01536 ,0.17424 
7865,COC(=O)C1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C(=O)OC,-0.01598 ,0.17492 
7866,N#CC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C#N,-0.02439 ,0.17735 
7867,O=C=NC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*N=C=O,-0.02108 ,0.17311 
7868,O=C=NC1CCC(F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*F,-0.01865 ,0.17520 
7869,O=C=NC1CCC(Cl)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*Cl,-0.01979 ,0.17614 
7870,O=C=NC1CCC(Br)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*Br,-0.02336 ,0.17265 
7871,O=C=NC1CCC(c2ccccc2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*c1ccccc1,-0.01568 ,0.15334 
7872,O=C=NC1CCC(c2cccs2)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*c1cccs1,-0.01566 ,0.14600 
7873,O=C=NC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C(F)(F)F,-0.02000 ,0.17745 
7874,C[Si](C)(C)C1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*[Si](C)(C)C,-0.01874 ,0.16868 
7875,CCCC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*CCC,-0.01690 ,0.17211 
7876,CC(=O)NC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*NC(C)=O,-0.01637 ,0.17042 
7877,C#CC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C#C,-0.01660 ,0.17206 
7878,COC(=O)C=CC1CCC(N=C=O)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*N=C=O,*C=CC(=O)OC,-0.04295 ,0.15852 
7879,C=CC1CCC(F)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*F,*C=C,-0.01392 ,0.16773 
7880,CC1CCC(F)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*F,*C,-0.01626 ,0.18411 
7881,C=CCC1CCC(F)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*F,*CC=C,-0.01328 ,0.16621 
